id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
801,hraba_z,"Zvolený polský prezident Nawrocki odpovídá Ursule von der Leyenové: „Náš evropský odkaz musí být vždy založen na vzájemné důvěře, úctě k národní suverenitě a křesťanských hodnotách.“ Tedy na tom, co Evropská komise popírá. To vypadá, že marxismu-leyenismu v Polsku opět pšenka nepokvete.",1,1,2,4,"Jun 3, 2025 · 2:38 PM UTC",287,42,
802,WojciechMucha,"Dobra, prostuję. Nawrocki istotnie zamieścił takie zdjęcie, o jakie sapie tu Bart Staszewski. Tyle że odnosi się on do wpisu niejakiego Antoniego Pawlaka, ówczesnego rzecznika Miasta Gdańska. Pawlakowi nie podobało się wówczas, że Nawrocki jako naczelnik OBEN zwołał Pomorski Konrgres Pamięci Narodowej i przedstawił go jako jako zlot bandytów. I tak mu się skojarzyło, że wstawił foto kibiców Lecha, jako jego ilustrację. Nawrocki skrytykował Nowaka, pisząc o ""wymownym"" zdjęciu i pokazując poziom intelektualny jegomościa. O tym, jaki jest ten poziom niech świadczy wczorajszy wpis tego gdańskiego inteligenta (fot 2)",9,157,17,183,"Jun 3, 2025 · 10:09 AM UTC",619,89,
803,Baba_Yaga_bummm,O jaaa. Spierdalajo🥰 Dziękujemy Nawrocki. Pizda z Ukrainca 🥳🥳🥳,16,113,169,298,"Jun 3, 2025 · 7:19 AM UTC",62,9,
804,xruiztru,"Karol Nawrocki has won the second round of Poland’s presidential election with 50.89% of the vote, narrowly defeating Rafał Trzaskowski, who secured 49.11%. The race was one of the closest in Poland's recent political history, reflecting a deeply divided electorate.",0,10,5,15,"Jun 2, 2025 · 10:05 AM UTC",266,40,
805,RepublikaTV,Dziś rozmowa Duda – Nawrocki. Prezydent zapowiada kolejne spotkania #wlaczprawde #TVRepublika tvrepublika.pl/Polityka/Dzis…,0,4,1,5,"Jun 3, 2025 · 2:55 PM UTC",123,12,
806,Jose3981493211,Ona myśli że Nawrocki jest ten który wprowadzi zamordyzm ? Chyba ta „wykrztałcona” baba nie słyszała o ustawach o „mowie nienawiści” które jej kochany Trzaskowski planował.,0,0,0,0,"Jun 3, 2025 · 3:06 PM UTC",172,26,
807,PawelSokala,"Ho ho, płodny to okres dla małżeństwa Kuisz & Wigura. Dziś był już paszkwilik w FT i obgadywanko w Berlinie - ktoś pomyślałby, że dość na jeden dzień. A tu kolejna perełka w Die Zeit: Nawrocki to Dyzma zagrożona""przyjaźń -"" zwycięstwo Nawrockiego oznacza odejście od ""praworządności i wysokich standardów liberalnej demokracji"" konieczna akcja ratunkowa Jaka akcja, autorzy jeszcze nie piszą otwarcie, ale znając ich wcześniejsze dokonania możemy się spodziewać apeli o sankcje na Polskę, wyrzucenie jej z NATO, odcięcie możliwości importu uzbrojenia, etc. Targowica to stan umysłu.",0,22,4,26,"Jun 3, 2025 · 2:31 PM UTC",582,87,
808,Firarafaa,Nawrocki ma dłuższego. I o wiele większe jaja. Musiał być pierwszy. Sama rozumiesz.,3,29,25,57,"Jun 3, 2025 · 2:19 PM UTC",83,13,
809,Georg_Pazderski,"Der polnische Präsident Karol Nawrocki gibt die Richtung vor: „Mein Polen ist ein Polen ohne illegale Einwanderer. Es ist ein Polen, in dem es statt Integrationszentren Abschiebezentren für diejenigen gibt, die unsere Sicherheit zerstören wollen.“",22,783,141,946,"Jun 2, 2025 · 7:56 PM UTC",247,35,
810,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,2,103,3,108,"Jun 3, 2025 · 2:04 PM UTC",232,40,
811,Load newest,Brak treści,0,0,0,0,,11,2,
812,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",73,2043,225,2341,"Jun 2, 2025 · 6:49 PM UTC",208,35,
813,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,31,650,57,738,"Jun 3, 2025 · 1:14 PM UTC",603,98,
814,45johnmac,Congratulations to Poland and good luck to Karol Nawrocki who will put polish people first.,0,96,6,102,"Jun 3, 2025 · 8:51 AM UTC",91,15,
815,GregParis75017,"Od teraz przy każdej wizycie w Polsce jeśli będę na bazarku czy w małym sklepie, zanim cokolwiek kupię u takiego sprzedawcy poproszę zdjęcie karty wyborczej z pytaniem na kogo zagłosował? Jeśli zakreślił Nawrocki to niczego u takiej osoby nie kupię!",2,27,40,69,"Jun 3, 2025 · 10:02 AM UTC",249,40,
816,HerhorS,Jeszcze Nawrocki nie jest prezydentem a już prezes pokazuje gdzie miejsce Konfederacji. Wyruchali was bez mydła naiwniaki. Teraz wami wytrą podłogę.,0,31,1,32,"Jun 3, 2025 · 12:13 PM UTC",148,21,
817,_nieGRAMotny_,"Ale co tu rozumieć w pytaniu, przecież pytasz dlaczego Nawrocki był pierwszy na karcie do głosowania. Takie krótkie pytania trzeba analizować niczym poezję na maturze z polskiego? Co autorka miała na myśli? 🤭",0,0,0,0,"Jun 3, 2025 · 3:05 PM UTC",208,33,
818,tomalxbr,"La présidente de l'UE, Ursula von der Leyen, serait en panique après la victoire du candidat nationaliste de droite Karol Nawrocki à l'élection présidentielle polonaise. Elle considère sa victoire comme une « menace » pour la stabilité de l’Union européenne. Qu’en pensez-vous ?",4,31,85,120,"Jun 2, 2025 · 7:07 PM UTC",278,43,
819,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,87,2671,264,3022,"Jun 3, 2025 · 11:57 AM UTC",162,24,
820,razonmasfe,"El presidente electo de Polonia, Karol Nawrocki, es un católico provida que ha prometido vetar cualquier ley a favor del aborto o la agenda homosexual. Dijo recientemente “No podemos retirar las cruces de las oficinas polacas”.",12,389,22,423,"Jun 2, 2025 · 7:01 PM UTC",227,36,
821,bruno_fuchs,"Victoire du nationaliste Karol Nawrocki à la présidentielle en #Pologne : une mauvaise nouvelle pour les libertés publiques, pour #Ukraine et pour l’avenir de l’Europe...",0,2,1,3,"Jun 3, 2025 · 11:37 AM UTC",170,25,
822,PPolityce,"Karol Nawrocki pokazał rożki i nie zgodził się na Kuchcinskiego w kancelarii prezydenta. Fakt, trudno byłoby o większy falstart zatrudniając tę personę. dorzeczy.pl/kraj/735651/nawr…",1,30,32,63,"Jun 3, 2025 · 2:35 PM UTC",182,23,
823,WojPawelczyk,"Globalist Prime Minister of Poland, Donald Tusk, Plans a Coup Against the New Polish President Karol Nawrocki, Threatens to Govern Despite President Nawrocki's Veto. Yesterday Tusk addressed the nation, saying: ""A contingency plan, assuming difficult cohabitation, has been prepared. It is difficult to assume in advance what the attitude of the new president will be. If he shows a willingness to cooperate, it will be a positive surprise, to which we will respond with full openness. If not, there is no point in waiting. We will start working regardless of the circumstances, because that is why we were elected. We will submit ready-made bills, but if necessary, we will govern and make decisions even with a president who blocks good changes.""",0,33,5,38,"Jun 3, 2025 · 2:14 PM UTC",748,121,
824,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,87,2673,264,3024,"Jun 3, 2025 · 11:57 AM UTC",162,24,
825,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",39,1301,87,1427,"Jun 2, 2025 · 5:17 PM UTC",219,33,
826,pfigueiredo08,"Apesar de toda parcialidade do judiciário, da influência globalista (com direito a dinheiro de Soros, Clinton e Obama), da perseguição política que chegou a botar até padre na cadeia, o candidato da direita Nawrocki foi eleito presidente da Polônia com 50.9% dos votos. É uma das eleições mais importantes da Europa pois é o país no limite do continente, extremamente religioso e fiel da balança da EU. Falarei mais amanhã!",14,1861,126,2001,"Jun 2, 2025 · 1:05 PM UTC",423,70,
827,MarcinBosacki,"Jeśli mówicie, że pan Nawrocki będzie prezydentem wszystkich obywateli RP, to niech Pan jednocześnie nie nazywa 11 milionów wyborców demokratów, więcej niż dostał Nawrocki, obraźliwie wyborcami „koalicji 13 grudnia” - mówiłem do posła PiS Ociepy w @faktypofaktach @tvn24",1,29,13,43,"Jun 3, 2025 · 1:37 PM UTC",270,38,
828,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,2,104,3,109,"Jun 3, 2025 · 2:04 PM UTC",232,40,
829,WHLeavitt,Conservative candidate Karol Nawrocki is the newly elected President of the Republic of Poland.. Do you support more conservative leaders?,0,30,45,75,"Jun 2, 2025 · 4:26 PM UTC",138,20,
830,RobertoAvventu2,"ULTIMA ORA: La presidente della Commissione europea Ursula von der Leyen sarebbe ""nel panico"" dopo la vittoria alle elezioni presidenziali in Polonia del candidato nazionalista di destra Karol Nawrocki. Considera la sua vittoria una ""minaccia"" alla stabilità dell'Unione europea. A me sembra una buona notizia!",11,175,226,412,"Jun 2, 2025 · 6:50 PM UTC",310,45,
831,BTC_Archive,BREAKING: Poland just elected pro-Bitcoin Presidential candidate Karol Nawrocki. “Poland should be a birthplace of innovation rather than regulation.”,19,638,176,833,"Jun 2, 2025 · 8:56 AM UTC",150,19,
832,b14ckstarr,literalnie pierwsze o czym zączał mówić to wybory i jak dobrze ze nawrocki wygrał XDDDDDD,0,0,0,0,"Jun 3, 2025 · 3:06 PM UTC",89,15,
833,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,481,8000,3213,11694,"Jun 2, 2025 · 5:04 PM UTC",274,43,
834,B_Smallberries,TRUMP TRUTH / Patriot Karol Nawrocki wins Poland,0,2,0,2,"Jun 3, 2025 · 5:44 AM UTC",48,8,
835,Load newest,Brak treści,0,0,0,0,,11,2,
836,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",12,735,214,961,"Jun 3, 2025 · 7:48 AM UTC",113,19,
837,RepublikaTV,Dziś rozmowa Duda – Nawrocki. Prezydent zapowiada kolejne spotkania #wlaczprawde #TVRepublika tvrepublika.pl/Polityka/Dzis…,0,5,1,6,"Jun 3, 2025 · 2:55 PM UTC",123,12,
838,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,87,2675,265,3027,"Jun 3, 2025 · 11:57 AM UTC",162,24,
839,Maximus1974r,"Czarnek chujem jest a nie profesorem. A Nawrocki jest alfonsem, kibolem i oszustem a nie prezydentem 🤮🤮",0,0,0,0,"Jun 3, 2025 · 3:06 PM UTC",103,17,
840,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",3,47,18,68,"Jun 3, 2025 · 2:52 PM UTC",152,23,
841,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,481,8000,3213,11694,"Jun 2, 2025 · 5:04 PM UTC",274,43,
842,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,31,650,57,738,"Jun 3, 2025 · 1:14 PM UTC",603,98,
843,hraba_z,"Zvolený polský prezident Nawrocki odpovídá Ursule von der Leyenové: „Náš evropský odkaz musí být vždy založen na vzájemné důvěře, úctě k národní suverenitě a křesťanských hodnotách.“ Tedy na tom, co Evropská komise popírá. To vypadá, že marxismu-leyenismu v Polsku opět pšenka nepokvete.",1,1,2,4,"Jun 3, 2025 · 2:38 PM UTC",287,42,
844,WojciechMucha,"Dobra, prostuję. Nawrocki istotnie zamieścił takie zdjęcie, o jakie sapie tu Bart Staszewski. Tyle że odnosi się on do wpisu niejakiego Antoniego Pawlaka, ówczesnego rzecznika Miasta Gdańska. Pawlakowi nie podobało się wówczas, że Nawrocki jako naczelnik OBEN zwołał Pomorski Konrgres Pamięci Narodowej i przedstawił go jako jako zlot bandytów. I tak mu się skojarzyło, że wstawił foto kibiców Lecha, jako jego ilustrację. Nawrocki skrytykował Nowaka, pisząc o ""wymownym"" zdjęciu i pokazując poziom intelektualny jegomościa. O tym, jaki jest ten poziom niech świadczy wczorajszy wpis tego gdańskiego inteligenta (fot 2)",9,157,17,183,"Jun 3, 2025 · 10:09 AM UTC",619,89,
845,Baba_Yaga_bummm,O jaaa. Spierdalajo🥰 Dziękujemy Nawrocki. Pizda z Ukrainca 🥳🥳🥳,16,113,169,298,"Jun 3, 2025 · 7:19 AM UTC",62,9,
846,xruiztru,"Karol Nawrocki has won the second round of Poland’s presidential election with 50.89% of the vote, narrowly defeating Rafał Trzaskowski, who secured 49.11%. The race was one of the closest in Poland's recent political history, reflecting a deeply divided electorate.",0,10,5,15,"Jun 2, 2025 · 10:05 AM UTC",266,40,
847,Jose3981493211,Ona myśli że Nawrocki jest ten który wprowadzi zamordyzm ? Chyba ta „wykrztałcona” baba nie słyszała o ustawach o „mowie nienawiści” które jej kochany Trzaskowski planował.,0,0,0,0,"Jun 3, 2025 · 3:06 PM UTC",172,26,
848,PawelSokala,"Ho ho, płodny to okres dla małżeństwa Kuisz & Wigura. Dziś był już paszkwilik w FT i obgadywanko w Berlinie - ktoś pomyślałby, że dość na jeden dzień. A tu kolejna perełka w Die Zeit: Nawrocki to Dyzma zagrożona""przyjaźń -"" zwycięstwo Nawrockiego oznacza odejście od ""praworządności i wysokich standardów liberalnej demokracji"" konieczna akcja ratunkowa Jaka akcja, autorzy jeszcze nie piszą otwarcie, ale znając ich wcześniejsze dokonania możemy się spodziewać apeli o sankcje na Polskę, wyrzucenie jej z NATO, odcięcie możliwości importu uzbrojenia, etc. Targowica to stan umysłu.",0,22,4,26,"Jun 3, 2025 · 2:31 PM UTC",582,87,
849,Firarafaa,Nawrocki ma dłuższego. I o wiele większe jaja. Musiał być pierwszy. Sama rozumiesz.,3,29,25,57,"Jun 3, 2025 · 2:19 PM UTC",83,13,
850,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,87,2678,265,3030,"Jun 3, 2025 · 11:57 AM UTC",162,24,
851,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",3,48,18,69,"Jun 3, 2025 · 2:52 PM UTC",152,23,
852,Kamil_TylkoPL,"Prawda jest taka, że Karol Nawrocki przez cały dzień głosowania był prezydentem i nawet przez moment nie stracił prowadzenia‼",0,1,0,1,"Jun 3, 2025 · 2:22 PM UTC",125,19,
853,marek_uss,W sobotę przed wyborami truskawki były po 22 zł. Dzisiaj są po 15 zł. Karol Nawrocki w dwa dni obniżył juz ceny o 1/3. Czekamy teraz na ceny prądu.,0,1,1,2,"Jun 3, 2025 · 2:26 PM UTC",147,29,
854,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,31,651,57,739,"Jun 3, 2025 · 1:14 PM UTC",603,98,
855,TheBritLad,"Poland’s new President Karol Nawrocki: ""My Poland is a Poland without illegal migrants! A Poland with deportation centers for those who want to destroy our safety!"" Polands new president has just officially said FAFO.",7,189,38,234,"Jun 2, 2025 · 4:32 PM UTC",217,34,
856,JacekWronaCBS,Prezydent Karol Nawrocki na pielgrzymce kibiców u NMP Częstochowskiej!! Trochę z moimi małym udziałem!!,1,195,12,208,"Jun 3, 2025 · 5:15 AM UTC",103,14,
857,boskismak,"Należy wycisnąć na noc, całą tubkę jednorazowo, żeby zadziałało. A rano wio do apteki, PO następny zapas",0,0,0,0,"Jun 3, 2025 · 3:06 PM UTC",104,17,
858,nachomdeo,La victoria del candidato ultraconservador Karol Nawrocki en las elecciones presidenciales polacas fue festejada por igual por los partidarios de MAGA y las cuentas asociadas al estado ruso. Hay varios motivos para que este resultado incomode a Ucrania y a los europeístas,8,283,39,330,"Jun 2, 2025 · 2:05 PM UTC",272,42,
859,SebastianKrysz2,"Konfederacja wyjebała w powietrze plany budowy centrum logistycznego Lidla w Gietrzwałdzie, poszło się jebać ok. 300 miejsc pracy. Tysiąc osób klaszcze uszami. I my się kurwa dziwimy, że Nawrocki wygrał wybory. Zaorać, nasadzić kartofli i wpuścić dziki.",0,0,0,0,"Jun 3, 2025 · 3:06 PM UTC",253,37,
860,DrGPT1,"Karol Nawrocki, novo presidente da Polónia. Acho estranho as madames de Bruxelas não terem anulado esta eleição … conservador, nacionalista, crítico feroz das políticas da UE, anti-comunista. Mais um perigo para a democracia, outro eleito democraticamente …",1,36,47,84,"Jun 2, 2025 · 6:20 AM UTC",257,37,
861,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",449,12399,945,13793,"Jun 2, 2025 · 5:05 PM UTC",192,30,
862,WojPawelczyk,"The globalists HATE Poland's new President Karol Nawrocki, and Nawrocki's stance on Ukraine's NATO bid is one of the many reasons they hate him. Nawrocki has signed an 8-point declaration that included a pledge to oppose Ukraine's NATO membership. Btw, Radosław Sikorski is the husband of Anne Applebaum.",2,80,12,94,"Jun 3, 2025 · 7:10 AM UTC",304,48,
863,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",39,1302,87,1428,"Jun 2, 2025 · 5:17 PM UTC",219,33,
864,Load newest,Brak treści,0,0,0,0,,11,2,
865,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,87,2680,265,3032,"Jun 3, 2025 · 11:57 AM UTC",162,24,
866,StZaryn,"Karol Nawrocki pokazał, że potrafi obalać sowiecko-rosyjskie kłamstwa. Dlatego jest dziś atakowany przez rosyjską propagandę i tamtejsze służby. Oficjalnie Kreml wstrzymuje się od komentowania wyniku wyborów w Polsce, ale rosyjskie służby prowadzą operację deprecjonowania Karola Nawrockiego i IPN. Aktualnie promowane są kłamstwa dot. @NawrockiKn, a IPN oskarżany jest o fałszowanie historii (pisze o tym @Disinfo_Digest). Moskwa prowadzi spójną operację dyskredytacji przyszłego Prezydenta RP i jego dorobku. Nawrocki, z uwagi na projekt demontażu propagandowych sowieckich pomników, jest od dawna na celowniku Kremla.",3,59,3,65,"Jun 3, 2025 · 2:05 PM UTC",620,81,
867,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",39,1302,87,1428,"Jun 2, 2025 · 5:17 PM UTC",219,33,
868,pfigueiredo08,"Apesar de toda parcialidade do judiciário, da influência globalista (com direito a dinheiro de Soros, Clinton e Obama), da perseguição política que chegou a botar até padre na cadeia, o candidato da direita Nawrocki foi eleito presidente da Polônia com 50.9% dos votos. É uma das eleições mais importantes da Europa pois é o país no limite do continente, extremamente religioso e fiel da balança da EU. Falarei mais amanhã!",14,1861,126,2001,"Jun 2, 2025 · 1:05 PM UTC",423,70,
869,MarcinBosacki,"Jeśli mówicie, że pan Nawrocki będzie prezydentem wszystkich obywateli RP, to niech Pan jednocześnie nie nazywa 11 milionów wyborców demokratów, więcej niż dostał Nawrocki, obraźliwie wyborcami „koalicji 13 grudnia” - mówiłem do posła PiS Ociepy w @faktypofaktach @tvn24",1,29,13,43,"Jun 3, 2025 · 1:37 PM UTC",270,38,
870,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,2,106,3,111,"Jun 3, 2025 · 2:04 PM UTC",232,40,
871,WHLeavitt,Conservative candidate Karol Nawrocki is the newly elected President of the Republic of Poland.. Do you support more conservative leaders?,0,30,45,75,"Jun 2, 2025 · 4:26 PM UTC",138,20,
872,RobertoAvventu2,"ULTIMA ORA: La presidente della Commissione europea Ursula von der Leyen sarebbe ""nel panico"" dopo la vittoria alle elezioni presidenziali in Polonia del candidato nazionalista di destra Karol Nawrocki. Considera la sua vittoria una ""minaccia"" alla stabilità dell'Unione europea. A me sembra una buona notizia!",11,175,226,412,"Jun 2, 2025 · 6:50 PM UTC",310,45,
873,BTC_Archive,BREAKING: Poland just elected pro-Bitcoin Presidential candidate Karol Nawrocki. “Poland should be a birthplace of innovation rather than regulation.”,19,638,176,833,"Jun 2, 2025 · 8:56 AM UTC",150,19,
874,b14ckstarr,literalnie pierwsze o czym zączał mówić to wybory i jak dobrze ze nawrocki wygrał XDDDDDD,0,0,1,1,"Jun 3, 2025 · 3:06 PM UTC",89,15,
875,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,481,8000,3213,11694,"Jun 2, 2025 · 5:04 PM UTC",274,43,
876,B_Smallberries,TRUMP TRUTH / Patriot Karol Nawrocki wins Poland,0,2,0,2,"Jun 3, 2025 · 5:44 AM UTC",48,8,
877,PiotrGrabowski3,"Ale dlaczego ona sie boi i nie czuje się bezpiecznie, co, Nawrocki przyjdzie jej wpierdolić do domu czy co? XDDDDDDD",0,2,3,5,"Jun 2, 2025 · 11:37 AM UTC",116,20,
878,gaceta_es,El soberanista Nawrocki agradece la felicitación a Trump y el PiS reitera la importancia de su victoria frente al globalismo: «Ganamos a pesar de los métodos escandalosos de Tusk» Por Agustín Benito (@agusbenito) gaceta.es/europa/el-soberani…,0,12,0,12,"Jun 3, 2025 · 11:30 AM UTC",242,34,
879,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,87,2682,265,3034,"Jun 3, 2025 · 11:57 AM UTC",162,24,
880,woj_w77,KAROL NAWROCKI,0,2,0,2,"Jun 2, 2025 · 2:46 AM UTC",14,2,
881,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",449,12401,945,13795,"Jun 2, 2025 · 5:05 PM UTC",192,30,
882,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,481,8001,3213,11695,"Jun 2, 2025 · 5:04 PM UTC",274,43,
883,Tweetenti,"Der rechtskonservative Nawrocki schürte im Wahlkampf Ängste in der Bevölkerung, dass die Deutschen jetzt massenhaft Flüchtlinge nach Polen abschieben würde. Er gewann die Präsidentschaftswahlen. #DankeMerz, du Versager.",0,8,0,8,"Jun 2, 2025 · 7:54 PM UTC",219,27,
884,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",3,49,18,70,"Jun 3, 2025 · 2:52 PM UTC",152,23,
885,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",25,304,614,943,"Jun 3, 2025 · 10:01 AM UTC",281,37,
886,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,2,106,3,111,"Jun 3, 2025 · 2:04 PM UTC",232,40,
887,MLP_officiel,"Face à une Commission européenne dont les politiques autoritaires et les visées fédéralistes brutalisent les souverainetés nationales, la victoire de Karol Nawrocki à l’élection présidentielle polonaise est une bonne nouvelle. Elle est un désaveu pour l’oligarchie de Bruxelles qui entend imposer aux États membres une uniformisation de leur législation en dehors de toute volonté démocratique.",35,1105,185,1325,"Jun 2, 2025 · 6:47 AM UTC",394,55,
888,jkardanowski,"Karol Nawrocki został Prezydentem. Cieszę się i serdecznie gratuluję. Podobnie jak 5 lat temu o wyborze zadecydowało poparcie wsi i rolników. Dziękuję wszystkim, którzy mnie posłuchali. Prezydent Nawrocki to patriota. Odważny i odporny . Wierzę, że się na nim nie zawiedziemy.",1,248,21,270,"Jun 2, 2025 · 5:01 PM UTC",276,41,
889,Load newest,Brak treści,0,0,0,0,,11,2,
890,Kamil_TylkoPL,"Prawda jest taka, że Karol Nawrocki przez cały dzień głosowania był prezydentem i nawet przez moment nie stracił prowadzenia‼",0,1,0,1,"Jun 3, 2025 · 2:22 PM UTC",125,19,
891,marek_uss,W sobotę przed wyborami truskawki były po 22 zł. Dzisiaj są po 15 zł. Karol Nawrocki w dwa dni obniżył juz ceny o 1/3. Czekamy teraz na ceny prądu.,0,1,1,2,"Jun 3, 2025 · 2:26 PM UTC",147,29,
892,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,31,651,57,739,"Jun 3, 2025 · 1:14 PM UTC",603,98,
893,TheBritLad,"Poland’s new President Karol Nawrocki: ""My Poland is a Poland without illegal migrants! A Poland with deportation centers for those who want to destroy our safety!"" Polands new president has just officially said FAFO.",7,189,38,234,"Jun 2, 2025 · 4:32 PM UTC",217,34,
894,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,87,2683,266,3036,"Jun 3, 2025 · 11:57 AM UTC",162,24,
